Region ID,Name,Channel,Chrom,Start,End,Chrom ID
1133,Casp3,2,chr8,46604791,46629791,8
1134,chr8-#23,1,chr8,47000000,47025000,8
1135,Stox2,2,chr8,47401337,47426337,8
1136,chr8-#24,1,chr8,49000000,49025000,8
1137,chr8-#25,1,chr8,50800000,50825000,8
1138,chr8-#26,1,chr8,53000000,53025000,8
1139,Gpm6a,2,chr8,54942343,54967343,8
1140,chr8-#27,1,chr8,55000000,55025000,8
1141,chr8-#28,1,chr8,57000000,57025000,8
1142,chr8-#29,1,chr8,59000000,59025000,8
1143,Aadat,2,chr8,60493432,60518432,8
1144,chr8-#30,1,chr8,61000000,61025000,8
1145,Palld,2,chr8,61890190,61915190,8
1146,chr8-#31,1,chr8,63200000,63225000,8
1147,chr8-#32,1,chr8,65000000,65025000,8
1148,chr8-#33,1,chr8,67000000,67025000,8
1149,Nat2,2,chr8,67482358,67507358,8
1150,Psd3,2,chr8,68193557,68218557,8
1151,chr8-#34,1,chr8,69000000,69025000,8
1152,Slc18a1,2,chr8,69076735,69101735,8
1153,Ncan,2,chr8,70108373,70133373,8
1154,Slc5a5,2,chr8,70880257,70905257,8
1155,chr8-#35,1,chr8,71000000,71025000,8
1156,Klf2,2,chr8,72306533,72331533,8
1157,chr8-#36,1,chr8,73000000,73025000,8
1158,chr8-#37,1,chr8,75000000,75025000,8
1159,Nr3c2,2,chr8,76886942,76911942,8
1160,chr8-#38,1,chr8,77000000,77025000,8
1161,Slc10a7,2,chr8,78496852,78521852,8
1162,chr8-#39,1,chr8,79000000,79025000,8
1163,Hhip,2,chr8,80045506,80070506,8
1164,chr8-#40,1,chr8,81000000,81025000,8
1165,Inpp4b,2,chr8,81330058,81355058,8
1166,chr8-#41,1,chr8,83000000,83025000,8
1167,Elmod2,2,chr8,83319986,83344986,8
1168,Nacc1,2,chr8,84675362,84700362,8
1169,chr8-#42,1,chr8,85000000,85025000,8
1170,Neto2,2,chr8,85688424,85713424,8
1171,chr8-#43,1,chr8,87000000,87025000,8
1172,chr8-#44,1,chr8,89000000,89025000,8
1173,Sall1,2,chr8,89031662,89056662,8
1174,Tox3,2,chr8,90335843,90360843,8
1175,chr8-#45,1,chr8,91000000,91025000,8
1176,Rpgrip1l,2,chr8,91300762,91325762,8
1177,chr8-#46,1,chr8,93000000,93025000,8
1178,Gnao1,2,chr8,93797466,93822466,8
1179,chr8-#47,1,chr8,95000000,95025000,8
1180,chr8-#48,1,chr8,97000000,97025000,8
1181,chr8-#49,1,chr8,99000000,99025000,8
1182,chr8-#50,1,chr8,101000000,101025000,8
1183,Cdh11,2,chr8,102773142,102798142,8
1184,chr8-#51,1,chr8,103000000,103025000,8
1185,Cmtm2b,2,chr8,104309730,104334730,8
1186,chr8-#52,1,chr8,105000000,105025000,8
1187,Exoc3l,2,chr8,105283598,105308598,8
1188,Cdh1,2,chr8,106590851,106615851,8
1189,chr8-#53,1,chr8,107000000,107025000,8
1190,Zfhx3,2,chr8,107930144,107955144,8
1191,chr8-#54,1,chr8,109000000,109025000,8
1192,Calb2,2,chr8,110155710,110180710,8
1193,chr8-#55,1,chr8,111000000,111025000,8
1194,Fa2h,2,chr8,111381324,111406324,8
1195,chr8-#56,1,chr8,113000000,113025000,8
1196,chr8-#57,1,chr8,115000000,115025000,8
1197,chr8-#58,1,chr8,117000000,117025000,8
1198,Cmip,2,chr8,117244564,117269564,8
1199,Cdh13,2,chr8,118271233,118296233,8
1200,chr8-#59,1,chr8,119000000,119025000,8
1201,Gins2,2,chr8,120576804,120601804,8
1202,chr8-#60,1,chr8,121000000,121025000,8
1203,chr8-#61,1,chr8,123000000,123025000,8
1204,Agt,2,chr8,124557206,124582206,8
1205,chr8-#62,1,chr8,125000000,125025000,8
1206,chr8-#63,1,chr8,127000000,127025000,8
1207,Pard3,2,chr8,127051393,127076393,8
1208,chr8-#64,1,chr8,128600000,128625000,8
1209,Itgb1,2,chr8,128673154,128698154,8
1210,chr9-#1,1,chr9,3400000,3425000,9
1211,Gucy1a2,2,chr9,3520278,3545278,9
1212,chr9-#2,1,chr9,5000000,5025000,9
1213,Casp12,2,chr9,5332930,5357930,9
1214,chr9-#3,1,chr9,7000000,7025000,9
1215,Mmp20,2,chr9,7615731,7640731,9
1216,chr9-#4,1,chr9,9000000,9025000,9
1217,chr9-#5,1,chr9,11175000,11200000,9
1218,chr9-#6,1,chr9,12800000,12825000,9
1219,Maml2,2,chr9,13285457,13310457,9
1220,Kdm4d,2,chr9,14487982,14512982,9
1221,Piwil4,2,chr9,14728233,14753233,9
1222,chr9-#7,1,chr9,15000000,15025000,9
1223,Fat3,2,chr9,16488785,16513785,9
1224,chr9-#8,1,chr9,17000000,17025000,9
1225,Naalad2,2,chr9,18390495,18415495,9
1226,chr9-#9,1,chr9,18750000,18775000,9
1227,Zfp560,2,chr9,20372677,20397677,9
1228,Dnmt1,2,chr9,20947388,20972388,9
1229,chr9-#10,1,chr9,21000000,21025000,9
1230,Carm1,2,chr9,21534394,21559394,9
1231,Elavl3,2,chr9,22039523,22064523,9
1232,Zfp599,2,chr9,22247395,22272395,9
1233,chr9-#11,1,chr9,23000000,23025000,9
1234,Bmper,2,chr9,23210576,23235576,9
1235,chr9-#12,1,chr9,25000000,25025000,9
1236,Herpud2,2,chr9,25139320,25164320,9
1237,chr9-#13,1,chr9,27000000,27025000,9
1238,Opcml,2,chr9,27778447,27803447,9
1239,chr9-#14,1,chr9,29000000,29025000,9
1240,Adamts15,2,chr9,30909952,30934952,9
1241,chr9-#15,1,chr9,31000000,31025000,9
1242,Ets1,2,chr9,32683522,32708522,9
1243,chr9-#16,1,chr9,33000000,33025000,9
1244,Kirrel3,2,chr9,34473394,34498394,9
1245,chr9-#17,1,chr9,35000000,35025000,9
1246,Cdon,2,chr9,35408628,35433628,9
1247,chr9-#18,1,chr9,37000000,37025000,9
1248,chr9-#19,1,chr9,38425000,38450000,9
1249,Zfp202,2,chr9,40179816,40204816,9
1250,chr9-#20,1,chr9,41000000,41025000,9
1251,Grik4,2,chr9,42931993,42956993,9
1252,chr9-#21,1,chr9,43000000,43025000,9
1253,C2cd2l,2,chr9,44307785,44332785,9
1254,chr9-#22,1,chr9,45000000,45025000,9
1255,Fxyd6,2,chr9,45357685,45382685,9
1256,Tagln,2,chr9,45923558,45948558,9
1257,chr9-#23,1,chr9,47000000,47025000,9
1258,Cadm1,2,chr9,47517673,47542673,9
1259,Htr3a,2,chr9,48898599,48923599,9
1260,chr9-#24,1,chr9,49000000,49025000,9
1261,Ncam1,2,chr9,49786425,49811425,9
1262,chr9-#25,1,chr9,51000000,51025000,9
1263,Arhgap20,2,chr9,51752852,51777852,9
1264,Gm1715,2,chr9,52667363,52692363,9
1265,chr9-#26,1,chr9,53000000,53025000,9
1266,Slc35f2,2,chr9,53759038,53784038,9
1267,Acsbg1,2,chr9,54649370,54674370,9
1268,chr9-#27,1,chr9,55000000,55025000,9
1269,Nrg4,2,chr9,55314249,55339249,9
1270,Lingo1,2,chr9,56783638,56808638,9
1271,Cspg4,2,chr9,56852533,56877533,9
1272,Imp3,2,chr9,56924975,56949975,9
1273,chr9-#28,1,chr9,57000000,57025000,9
1274,Islr,2,chr9,58191806,58216806,9
1275,chr9-#29,1,chr9,59000000,59025000,9
1276,Thsd4,2,chr9,60509546,60534546,9
1277,chr9-#30,1,chr9,61000000,61025000,9
1278,Spesp1,2,chr9,62269708,62294708,9
1279,chr9-#31,1,chr9,63000000,63025000,9
1280,Smad6,2,chr9,64009559,64034559,9
1281,chr9-#32,1,chr9,65000000,65025000,9
1282,chr9-#33,1,chr9,67000000,67025000,9
1283,Vps13c,2,chr9,67827896,67852896,9
1284,Rora,2,chr9,68641286,68666286,9
1285,chr9-#34,1,chr9,69000000,69025000,9
1286,Adam10,2,chr9,70666497,70691497,9
1287,chr9-#35,1,chr9,71000000,71025000,9
1288,Tcf12,2,chr9,72099371,72124371,9
1289,Prtg,2,chr9,72794374,72819374,9
1290,chr9-#36,1,chr9,73000000,73025000,9
1291,chr9-#37,1,chr9,75000000,75025000,9
1292,Myo5a,2,chr9,75058688,75083688,9
1293,Hmgcll1,2,chr9,76002355,76027355,9
1294,chr9-#38,1,chr9,77000000,77025000,9
1295,Cd109,2,chr9,78603046,78628046,9
1296,chr9-#39,1,chr9,79000000,79025000,9
1297,Col12a1,2,chr9,79706220,79731220,9
1298,Myo6,2,chr9,80152531,80177531,9
1299,chr9-#40,1,chr9,81000000,81025000,9
1300,chr9-#41,1,chr9,83000000,83025000,9
1301,Hmgn3,2,chr9,83134185,83159185,9
1302,chr9-#42,1,chr9,85000000,85025000,9
1303,chr9-#43,1,chr9,87000000,87025000,9
1304,Tbx18,2,chr9,87718760,87743760,9
1305,chr9-#44,1,chr9,89375000,89400000,9
1306,Morf4l1,2,chr9,90102274,90127274,9
1307,chr9-#45,1,chr9,91000000,91025000,9
1308,Plod2,2,chr9,92529723,92554723,9
1309,chr9-#46,1,chr9,93000000,93025000,9
1310,Slc9a9,2,chr9,94657409,94682409,9
1311,chr9-#47,1,chr9,95000000,95025000,9
1312,Pcolce2,2,chr9,95625101,95650101,9
1313,chr9-#48,1,chr9,97000000,97025000,9
1314,Rbp1,2,chr9,98410461,98435461,9
1315,chr9-#49,1,chr9,99000000,99025000,9
1316,Mras,2,chr9,99424881,99449881,9
1317,Nck1,2,chr9,100533634,100558634,9
1318,chr9-#50,1,chr9,101000000,101025000,9
1319,chr9-#51,1,chr9,103000000,103025000,9
1320,Tmem108,2,chr9,103749337,103774337,9
1321,chr9-#52,1,chr9,105000000,105025000,9
1322,chr9-#53,1,chr9,107000000,107025000,9
1323,Camkv,2,chr9,107923174,107948174,9
1324,Arih2,2,chr9,108636886,108661886,9
1325,chr9-#54,1,chr9,109000000,109025000,9
1326,Smarcc1,2,chr9,110105208,110130208,9
1327,chr9-#55,1,chr9,111000000,111025000,9
1328,Epm2aip1,2,chr9,111259429,111284429,9
1329,Arpp21,2,chr9,112222518,112247518,9
1330,chr9-#56,1,chr9,113000000,113025000,9
1331,Trim71,2,chr9,114551869,114576869,9
1332,chr9-#57,1,chr9,115000000,115025000,9
1333,Tgfbr2,2,chr9,116162860,116187860,9
1334,chr9-#58,1,chr9,117000000,117025000,9
1335,Rbms3,2,chr9,117617413,117642413,9
1336,Eomes,2,chr9,118465712,118490712,9
1337,chr9-#59,1,chr9,119000000,119025000,9
1338,chr9-#60,1,chr9,121000000,121025000,9
1339,Cck,2,chr9,121483194,121508194,9
1340,Snrk,2,chr9,122104766,122129766,9
1341,chr9-#61,1,chr9,123000000,123025000,9
1342,Tmem158,2,chr9,123248264,123273264,9
1343,Fyco1,2,chr9,123839399,123864399,9
1344,chr10-#1,1,chr10,3175000,3200000,10
1345,Ppp1r14c,2,chr10,3353557,3378557,10
1346,Esr1,2,chr10,4599489,4624489,10
1347,chr10-#2,1,chr10,5000000,5025000,10
1348,Vip,2,chr10,5626718,5651718,10
1349,chr10-#3,1,chr10,7000000,7025000,10
1350,chr10-#4,1,chr10,9000000,9025000,10
1351,Rab32,2,chr10,10545765,10570765,10
1352,chr10-#5,1,chr10,11000000,11025000,10
1353,chr10-#6,1,chr10,13000000,13025000,10
1354,Plagl1,2,chr10,13048004,13073004,10
1355,Aig1,2,chr10,13856480,13881480,10
1356,chr10-#7,1,chr10,14800000,14825000,10
1357,chr10-#8,1,chr10,17000000,17025000,10
1358,Reps1,2,chr10,18043361,18068361,10
1359,Perp,2,chr10,18832520,18857520,10
1360,chr10-#9,1,chr10,19000000,19025000,10
1361,chr10-#10,1,chr10,21000000,21025000,10
1362,Myb,2,chr10,21148484,21173484,10
1363,Tbpl1,2,chr10,22719438,22744438,10
1364,chr10-#11,1,chr10,23000000,23025000,10
1365,Eya4,2,chr10,23338286,23363286,10
1366,Ctgf,2,chr10,24582942,24607942,10
1367,Enpp3,2,chr10,24830323,24855323,10
1368,chr10-#12,1,chr10,25000000,25025000,10
1369,Arhgap18,2,chr10,26740921,26765921,10
1370,chr10-#13,1,chr10,27000000,27025000,10
1371,Ptprk,2,chr10,28062320,28087320,10
1372,chr10-#14,1,chr10,28800000,28825000,10
1373,Rspo3,2,chr10,29523367,29548367,10
1374,Ncoa7,2,chr10,30790826,30815826,10
1375,chr10-#15,1,chr10,31000000,31025000,10
1376,chr10-#16,1,chr10,32975000,33000000,10
1377,Frk,2,chr10,34470899,34495899,10
1378,chr10-#17,1,chr10,35175000,35200000,10
1379,Hs3st5,2,chr10,36494314,36519314,10
1380,chr10-#18,1,chr10,37000000,37025000,10
1381,chr10-#19,1,chr10,39000000,39025000,10
1382,Rev3l,2,chr10,39719618,39744618,10
1383,chr10-#20,1,chr10,41000000,41025000,10
1384,chr10-#21,1,chr10,43000000,43025000,10
1385,Prdm1,2,chr10,44446248,44471248,10
1386,chr10-#22,1,chr10,45000000,45025000,10
1387,Popdc3,2,chr10,45165598,45190598,10
1388,Lin28b,2,chr10,45457701,45482701,10
1389,chr10-#23,1,chr10,46775000,46800000,10
1390,Grik2,2,chr10,49776266,49801266,10
1391,chr10-#24,1,chr10,50200000,50225000,10
1392,Ascc3,2,chr10,50580169,50605169,10
1393,chr10-#25,1,chr10,51000000,51025000,10
1394,Slc35f1,2,chr10,52678033,52703033,10
1395,chr10-#26,1,chr10,53000000,53025000,10
1396,Man1a,2,chr10,54064109,54089109,10
1397,chr10-#27,1,chr10,54975000,55000000,10
1398,Gja1,2,chr10,56364830,56389830,10
1399,chr10-#28,1,chr10,57000000,57025000,10
1400,Lims1,2,chr10,58310966,58335966,10
1401,chr10-#29,1,chr10,59000000,59025000,10
1402,chr10-#30,1,chr10,61000000,61025000,10
1403,Tet1,2,chr10,62896496,62921496,10
1404,chr10-#31,1,chr10,63000000,63025000,10
1405,chr10-#32,1,chr10,65000000,65025000,10
1406,chr10-#33,1,chr10,67000000,67025000,10
1407,Jmjd1c,2,chr10,67083992,67108992,10
1408,Tmem26,2,chr10,68711146,68736146,10
1409,chr10-#34,1,chr10,69000000,69025000,10
1410,chr10-#35,1,chr10,71000000,71025000,10
1411,chr10-#36,1,chr10,73000000,73025000,10
1412,chr10-#37,1,chr10,75000000,75025000,10
1413,chr10-#38,1,chr10,77000000,77025000,10
1414,Dnmt3l,2,chr10,78029787,78054787,10
1415,Casp14,2,chr10,78705794,78730794,10
1416,chr10-#39,1,chr10,79000000,79025000,10
1417,Tcf3,2,chr10,80421147,80446147,10
1418,chr10-#40,1,chr10,81000000,81025000,10
1419,Eef2,2,chr10,81164131,81189131,10
1420,Mfsd12,2,chr10,81344991,81369991,10
1421,AU041133,2,chr10,82115513,82140513,10
1422,chr10-#41,1,chr10,83000000,83025000,10
1423,1500009L16Rik,2,chr10,83710365,83735365,10
1424,Nuak1,2,chr10,84428097,84453097,10
1425,chr10-#42,1,chr10,85000000,85025000,10
1426,Btbd11,2,chr10,85374314,85399314,10
1427,Syn3,2,chr10,86486382,86511382,10
1428,chr10-#43,1,chr10,87000000,87025000,10
1429,Ascl1,2,chr10,87481160,87506160,10
1430,Igf1,2,chr10,87845765,87870765,10
1431,Spic,2,chr10,88672515,88697515,10
1432,chr10-#44,1,chr10,89000000,89025000,10
1433,Ano4,2,chr10,89332145,89357145,10
1434,chr10-#45,1,chr10,91000000,91025000,10
1435,chr10-#46,1,chr10,93000000,93025000,10
1436,chr10-#47,1,chr10,95000000,95025000,10
1437,Socs2,2,chr10,95404680,95429680,10
1438,chr10-#48,1,chr10,97000000,97025000,10
1439,Dcn,2,chr10,97467109,97492109,10
1440,Epyc,2,chr10,97631568,97656568,10
1441,Atp2b1,2,chr10,98901906,98926906,10
1442,chr10-#49,1,chr10,99000000,99025000,10
1443,4930430F08Rik,2,chr10,100576895,100601895,10
1444,chr10-#50,1,chr10,101000000,101025000,10
1445,chr10-#51,1,chr10,103000000,103025000,10
1446,chr10-#52,1,chr10,105000000,105025000,10
1447,Tmtc2,2,chr10,105561935,105586935,10
1448,chr10-#53,1,chr10,107000000,107025000,10
1449,Pawr,2,chr10,108319621,108344621,10
1450,chr10-#54,1,chr10,109000000,109025000,10
1451,Nav3,2,chr10,109987719,110012719,10
1452,E2f7,2,chr10,110732965,110757965,10
1453,chr10-#55,1,chr10,111000000,111025000,10
1454,chr10-#56,1,chr10,113000000,113025000,10
1455,chr10-#57,1,chr10,115000000,115025000,10
1456,Tspan8,2,chr10,115804332,115829332,10
1457,chr10-#58,1,chr10,117000000,117025000,10
1458,Nup107,2,chr10,117780205,117805205,10
1459,chr10-#59,1,chr10,119000000,119025000,10
1460,Grip1,2,chr10,119441330,119466330,10
1461,Irak3,2,chr10,120189630,120214630,10
1462,chr10-#60,1,chr10,121000000,121025000,10
1463,chr10-#61,1,chr10,123000000,123025000,10
1464,Usp15,2,chr10,123184495,123209495,10
1465,chr10-#62,1,chr10,125000000,125025000,10
1466,chr10-#63,1,chr10,127000000,127025000,10
1467,Os9,2,chr10,127108631,127133631,10
1468,Nxph4,2,chr10,127522059,127547059,10
1469,Rdh1,2,chr10,127747221,127772221,10
1470,Rps26,2,chr10,128614247,128639247,10
1471,Itga7,2,chr10,128921318,128946318,10
1472,chr10-#64,1,chr10,129000000,129025000,10
1473,chr11-#1,1,chr11,3200000,3225000,11
1474,Slc35e4,2,chr11,3902164,3927164,11
1475,chr11-#2,1,chr11,5000000,5025000,11
1476,Rasl10a,2,chr11,5045628,5070628,11
1477,Camk2b,2,chr11,6053248,6078248,11
1478,chr11-#3,1,chr11,7000000,7025000,11
1479,chr11-#4,1,chr11,9000000,9025000,11
1480,chr11-#5,1,chr11,11000000,11025000,11
1481,Cobl,2,chr11,12452460,12477460,11
1482,chr11-#6,1,chr11,12975000,13000000,11
1483,chr11-#7,1,chr11,15000000,15025000,11
1484,chr11-#8,1,chr11,17000000,17025000,11
1485,C1d,2,chr11,17245094,17270094,11
1486,chr11-#9,1,chr11,19000000,19025000,11
1487,chr11-#10,1,chr11,21000000,21025000,11
1488,Mdh1,2,chr11,21559867,21584867,11
1489,B3gnt2,2,chr11,22848461,22873461,11
1490,chr11-#11,1,chr11,23000000,23025000,11
1491,0610010F05Rik,2,chr11,23621139,23646139,11
1492,chr11-#12,1,chr11,25000000,25025000,11
1493,chr11-#13,1,chr11,26800000,26825000,11
1494,Efemp1,2,chr11,28840704,28865704,11
1495,chr11-#14,1,chr11,28975000,29000000,11
1496,chr11-#15,1,chr11,30975000,31000000,11
1497,Nsg2,2,chr11,31987963,32012963,11
1498,chr11-#16,1,chr11,33000000,33025000,11
1499,Lcp2,2,chr11,34034420,34059420,11
1500,chr11-#17,1,chr11,35000000,35025000,11
1501,Wwc1,2,chr11,35968027,35993027,11
1502,chr11-#18,1,chr11,37000000,37025000,11
1503,chr11-#19,1,chr11,38800000,38825000,11
1504,Ccng1,2,chr11,40742811,40767811,11
1505,chr11-#20,1,chr11,41200000,41225000,11
1506,Gabra1,2,chr11,42170430,42195430,11
1507,Gabra6,2,chr11,42308572,42333572,11
1508,Gabrb2,2,chr11,42407257,42432257,11
1509,chr11-#21,1,chr11,43000000,43025000,11
1510,Atp10b,2,chr11,43139099,43164099,11
1511,Ebf1,2,chr11,44604817,44629817,11
1512,chr11-#22,1,chr11,45000000,45025000,11
1513,Sox30,2,chr11,45967810,45992810,11
1514,chr11-#23,1,chr11,47000000,47025000,11
1515,chr11-#24,1,chr11,48800000,48825000,11
1516,Zfp62,2,chr11,49190792,49215792,11
1517,Zfp454,2,chr11,50875151,50900151,11
1518,chr11-#25,1,chr11,51000000,51025000,11
1519,Tcf7,2,chr11,52270514,52295514,11
1520,chr11-#26,1,chr11,53000000,53025000,11
1521,P4ha2,2,chr11,54087595,54112595,11
1522,chr11-#27,1,chr11,55000000,55025000,11
1523,Nmur2,2,chr11,56028510,56053510,11
1524,chr11-#28,1,chr11,57000000,57025000,11
1525,chr11-#29,1,chr11,59000000,59025000,11
1526,Rasd1,2,chr11,59952444,59977444,11
1527,chr11-#30,1,chr11,61000000,61025000,11
1528,Mfap4,2,chr11,61472931,61497931,11
1529,chr11-#31,1,chr11,63000000,63025000,11
1530,Hs3st3a1,2,chr11,64422832,64447832,11
1531,chr11-#32,1,chr11,65000000,65025000,11
1532,Map2k4,2,chr11,65775797,65800797,11
1533,chr11-#33,1,chr11,67000000,67025000,11
1534,Gas7,2,chr11,67442937,67467937,11
1535,Ntn1,2,chr11,68388323,68413323,11
1536,chr11-#34,1,chr11,69000000,69025000,11
1537,Efnb3,2,chr11,69547705,69572705,11
1538,chr11-#35,1,chr11,71000000,71025000,11
1539,Wscd1,2,chr11,71737420,71762420,11
1540,Mybbp1a,2,chr11,72428855,72453855,11
1541,chr11-#36,1,chr11,73000000,73025000,11
1542,chr11-#37,1,chr11,75000000,75025000,11
1543,Rtn4rl1,2,chr11,75181283,75206283,11
1544,Abr,2,chr11,76609814,76634814,11
1545,chr11-#38,1,chr11,77000000,77025000,11
1546,Aldoc,2,chr11,78310468,78335468,11
1547,Vtn,2,chr11,78486620,78511620,11
1548,chr11-#39,1,chr11,79000000,79025000,11
1549,chr11-#40,1,chr11,81000000,81025000,11
1550,chr11-#41,1,chr11,82800000,82825000,11
1551,Slfn3,2,chr11,83178830,83203830,11
1552,Dusp14,2,chr11,84056761,84081761,11
1553,chr11-#42,1,chr11,85000000,85025000,11
1554,chr11-#43,1,chr11,87000000,87025000,11
1555,Msi2,2,chr11,88706013,88731013,11
1556,chr11-#44,1,chr11,89000000,89025000,11
1557,Ankfn1,2,chr11,89684386,89709386,11
1558,Stxbp4,2,chr11,90625584,90650584,11
1559,chr11-#45,1,chr11,90800000,90825000,11
1560,chr11-#46,1,chr11,93000000,93025000,11
1561,Tmem92,2,chr11,94770203,94795203,11
1562,chr11-#47,1,chr11,95000000,95025000,11
1563,Calcoco2,2,chr11,96099464,96124464,11
1564,chr11-#48,1,chr11,97000000,97025000,11
1565,chr11-#49,1,chr11,99200000,99225000,11
1566,Krt20,2,chr11,99425650,99450650,11
1567,Stat3,2,chr11,100927040,100952040,11
1568,chr11-#50,1,chr11,101000000,101025000,11
1569,Fzd2,2,chr11,102591896,102616896,11
1570,Gfap,2,chr11,102884700,102909700,11
1571,chr11-#51,1,chr11,103000000,103025000,11
1572,chr11-#52,1,chr11,105000000,105025000,11
1573,Tanc2,2,chr11,105577486,105602486,11
1574,Pecam1,2,chr11,106738128,106763128,11
1575,chr11-#53,1,chr11,107000000,107025000,11
1576,Pitpnc1,2,chr11,107458199,107483199,11
1577,Axin2,2,chr11,108907849,108932849,11
1578,chr11-#54,1,chr11,109000000,109025000,11
1579,Abca9,2,chr11,110155696,110180696,11
1580,Kcnj16,2,chr11,110955533,110980533,11
1581,chr11-#55,1,chr11,111000000,111025000,11
1582,Sox9,2,chr11,112769724,112794724,11
1583,chr11-#56,1,chr11,113000000,113025000,11
1584,4932435O22Rik,2,chr11,114436360,114461360,11
1585,chr11-#57,1,chr11,114800000,114825000,11
1586,Grin2c,2,chr11,115254743,115279743,11
1587,Foxj1,2,chr11,116322899,116347899,11
1588,chr11-#58,1,chr11,117000000,117025000,11
1589,Socs3,2,chr11,117956686,117981686,11
1590,Rbfox3,2,chr11,118899097,118924097,11
1591,chr11-#59,1,chr11,119000000,119025000,11
1592,Baiap2,2,chr11,119930263,119955263,11
1593,chr11-#60,1,chr11,121000000,121025000,11
1594,Tex19.1,2,chr11,121133643,121158643,11
1595,Hexdc,2,chr11,121191933,121216933,11
1596,Rab40b,2,chr11,121375751,121400751,11
1597,chr12-#1,1,chr12,3400000,3425000,12
1598,Dnmt3a,2,chr12,3794027,3819027,12
1599,chr12-#2,1,chr12,5000000,5025000,12
1600,chr12-#3,1,chr12,7000000,7025000,12
1601,Laptm4a,2,chr12,8909164,8934164,12
1602,chr12-#4,1,chr12,9000000,9025000,12
1603,Osr1,2,chr12,9557616,9582616,12
1604,chr12-#5,1,chr12,11000000,11025000,12
1605,Smc6,2,chr12,11253386,11278386,12
1606,Mycn,2,chr12,12929414,12954414,12
1607,chr12-#6,1,chr12,13000000,13025000,12
1608,chr12-#7,1,chr12,15000000,15025000,12
1609,Trib2,2,chr12,15804422,15829422,12
1610,chr12-#8,1,chr12,17000000,17025000,12
1611,Odc1,2,chr12,17532294,17557294,12
1612,chr12-#9,1,chr12,17600000,17625000,12
1613,chr12-#10,1,chr12,21200000,21225000,12
1614,chr12-#11,1,chr12,21400000,21425000,12
1615,Rrm2,2,chr12,24695741,24720741,12
1616,chr12-#12,1,chr12,25000000,25025000,12
1617,Id2,2,chr12,25084640,25109640,12
1618,chr12-#13,1,chr12,27000000,27025000,12
1619,Sox11,2,chr12,27330074,27355074,12
1620,chr12-#14,1,chr12,29000000,29025000,12
1621,Pxdn,2,chr12,29925108,29950108,12
1622,chr12-#15,1,chr12,31000000,31025000,12
1623,Gpr22,2,chr12,31701447,31726447,12
1624,chr12-#16,1,chr12,33000000,33025000,12
1625,chr12-#17,1,chr12,35000000,35025000,12
1626,Agr3,2,chr12,35913120,35938120,12
1627,chr12-#18,1,chr12,37000000,37025000,12
1628,Etv1,2,chr12,38766880,38791880,12
1629,chr12-#19,1,chr12,38975000,39000000,12
1630,Dock4,2,chr12,40433452,40458452,12
1631,chr12-#20,1,chr12,41000000,41025000,12
1632,chr12-#21,1,chr12,42800000,42825000,12
1633,Nrcam,2,chr12,44316386,44341386,12
1634,chr12-#22,1,chr12,45000000,45025000,12
1635,Stxbp6,2,chr12,45062209,45087209,12
1636,Nova1,2,chr12,46806429,46831429,12
1637,chr12-#23,1,chr12,47000000,47025000,12
1638,chr12-#24,1,chr12,49025000,49050000,12
1639,chr12-#25,1,chr12,51000000,51025000,12
1640,Coch,2,chr12,51580841,51605841,12
1641,chr12-#26,1,chr12,53000000,53025000,12
1642,Npas3,2,chr12,53236177,53261177,12
1643,chr12-#27,1,chr12,55000000,55025000,12
1644,chr12-#28,1,chr12,57000000,57025000,12
1645,Foxa1,2,chr12,57533621,57558621,12
1646,Sstr1,2,chr12,58199272,58224272,12
1647,chr12-#29,1,chr12,59000000,59025000,12
1648,Mia2,2,chr12,59083300,59108300,12
1649,chr12-#30,1,chr12,61000000,61025000,12
1650,chr12-#31,1,chr12,61600000,61625000,12
1651,chr12-#32,1,chr12,65000000,65025000,12
1652,Fancm,2,chr12,65063106,65088106,12
1653,Rpl10l,2,chr12,66271901,66296901,12
1654,chr12-#33,1,chr12,67000000,67025000,12
1655,Mdga2,2,chr12,67210049,67235049,12
1656,chr12-#34,1,chr12,69000000,69025000,12
1657,Trim9,2,chr12,70335114,70360114,12
1658,chr12-#35,1,chr12,71000000,71025000,12
1659,Daam1,2,chr12,71818578,71843578,12
1660,chr12-#36,1,chr12,73000000,73025000,12
1661,Syt16,2,chr12,73985161,74010161,12
1662,chr12-#37,1,chr12,75000000,75025000,12
1663,Gphb5,2,chr12,75404281,75429281,12
1664,chr12-#38,1,chr12,77000000,77025000,12
1665,Fut8,2,chr12,77225625,77250625,12
1666,chr12-#39,1,chr12,79000000,79025000,12
1667,Arg2,2,chr12,79118277,79143277,12
1668,Actn1,2,chr12,80247871,80272871,12
1669,chr12-#40,1,chr12,81000000,81025000,12
1670,Sipa1l1,2,chr12,82156920,82181920,12
1671,chr12-#41,1,chr12,83000000,83025000,12
1672,chr12-#42,1,chr12,85000000,85025000,12
1673,Fos,2,chr12,85461390,85486390,12
1674,Esrrb,2,chr12,86348617,86373617,12
1675,chr12-#43,1,chr12,87000000,87025000,12
1676,Ngb,2,chr12,87090039,87115039,12
1677,chr12-#44,1,chr12,89000000,89025000,12
1678,chr12-#45,1,chr12,91000000,91025000,12
1679,Tshr,2,chr12,91372066,91397066,12
1680,chr12-#46,1,chr12,93000000,93025000,12
1681,chr12-#47,1,chr12,95000000,95025000,12
